0.000000000000000000e+00,0.000000000000000000e+00,-5.666666666666666519e-01,-9.666666666666665630e-01,-1.199999999999999734e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000096e-04,-1.568000000000000276e-06,-5.666666666666666519e-01,-9.666666666666665630e-01,-1.199999999999999734e+00,-7.840000000000001482e-03,1.332267629550187876e-18,1.332267629550187876e-18,-1.332267629550187876e-18
4.000000000000000192e-04,-4.703996312064000483e-06,-5.666666666703545907e-01,-9.666666666666665630e-01,-1.199999999999999734e+00,-1.567998156032000129e-02,-1.843967999715090434e-08,2.664535259100375752e-18,-2.664535259100375752e-18
6.000000000000000559e-04,-9.407981560337349918e-06,-5.666666666851063461e-01,-9.666666666666665630e-01,-1.199999999999999734e+00,-2.351992624136674259e-02,-7.375858988467598835e-08,-4.336619952027831505e-14,-3.996802888650564014e-18
8.000000000000000383e-04,-1.567994468108143818e-05,-5.666666667219855125e-01,-9.666666666666665630e-01,-1.199999999999999734e+00,-3.135981560372044785e-02,-1.843960193310678517e-07,-2.602158488684836189e-13,-5.329070518200751505e-18
1.000000000000000021e-03,-2.351987092272574893e-05,-5.666666667957437342e-01,-9.666666666666667851e-01,-1.199999999999999734e+00,-3.919963120822154978e-02,-3.687908676801576932e-07,-9.107643528238895330e-13,-6.661338147750938996e-18
1.200000000000000112e-03,-3.292774184593723764e-05,-5.666666669248200394e-01,-9.666666666666672292e-01,-1.199999999999999734e+00,-4.703935461605744661e-02,-6.453815138396379876e-07,-2.428704348744759103e-12,-1.065814103640150301e-17
1.399999999999999986e-03,-4.390353532370708467e-05,-5.666666671313411729e-01,-9.666666666666683394e-01,-1.199999999999999734e+00,-5.487896738884922437e-02,-1.032605686186904968e-06,-5.464571239954807825e-12,-1.976196983832778548e-17
1.600000000000000077e-03,-5.644722554145475838e-05,-5.666666674411212634e-01,-9.666666666666705598e-01,-1.199999999999999734e+00,-6.271845108873838615e-02,-1.548900332468239435e-06,-1.092910051347928516e-11,-4.196643033083091752e-17
1.800000000000000168e-03,-7.055878299714948300e-05,-5.666666678836616011e-01,-9.666666666666745567e-01,-1.199999999999999734e+00,-7.055778727847360210e-02,-2.212701489708646196e-06,-2.003659127502999204e-11,-9.037215420448774870e-17
2.000000000000000042e-03,-8.623817450144897253e-05,-5.666666684921504160e-01,-9.666666666666814400e-01,-1.199999999999999734e+00,-7.839695752149741792e-02,-3.042444154125689689e-06,-3.434826267856294723e-11,-1.858513343222511974e-16
2.200000000000000133e-03,-1.034853631778555626e-04,-5.666666693034628777e-01,-9.666666666666926533e-01,-1.199999999999999734e+00,-8.623594338203297016e-02,-4.056562151058429891e-06,-5.581560080791803237e-11,-3.621547506327260647e-16
2.400000000000000223e-03,-1.223003084628897165e-04,-5.666666703581604292e-01,-9.666666666667099728e-01,-1.199999999999999734e+00,-9.407472642517072936e-02,-5.273488004887917210e-06,-8.682370933321692002e-11,-6.703526622686695475e-16
2.600000000000000314e-03,-1.426829661062807369e-04,-5.666666717004910092e-01,-9.666666666667360630e-01,-1.199999999999999734e+00,-1.019132882169551668e-01,-6.711652808987002136e-06,-1.302346541720567054e-10,-1.182165476620866650e-15
2.799999999999999972e-03,-1.646332881711750403e-04,-5.666666733783882748e-01,-9.666666666667739216e-01,-1.199999999999999734e+00,-1.097516103244715324e-01,-8.389486095663924707e-06,-1.894307926075810949e-10,-2.000843934979456947e-15
